SampleID Synergistetes Bacteroidetes Tenericutes unclassified Chlorobi Deferribacteres Planctomycetes Aquificae Verrucomicrobia Thermotogae Thermodesulfobacteria Proteobacteria Chlamydiae Cyanobacteria Elusimicrobia Euryarchaeota Nanoarchaeota Actinobacteria Fusobacteria Dictyoglomi Lentisphaerae Chloroflexi Acidobacteria Fibrobacteres Deinococcus_Thermus Chrysiogenetes Nitrospirae Firmicutes Korarchaeota Gemmatimonadetes Crenarchaeota Thaumarchaeota Spirochaetes
x14MCx2055 0 17747209263.4648 0 28023752981.3816 0 0 0 0 0 0 0 927773654.5670972 0 0 0 0 0 138922039.918229 0 0 0 0 0 0 0 0 0 17601997232.6682 0 0 0 0 0
x10MCx2930 0 62296244617.6518 0 21684403610.839 0 0 0 0 879405201.649864 0 0 988178591.3717552 0 0 0 0 0 362541816.391108 0 0 0 0 0 0 0 0 0 17821484227.0965 0 0 0 0 0
x20MCx2377 0 58010445018.6384 0 14684071817.791 0 0 0 0 4797738122.17747 0 0 1867799359.81606 0 0 0 0 0 252683766.380504 0 0 0 0 0 0 0 0 0 12091297789.1965 0 0 0 0 0
x20MCx2231 0 26015706773.4634 0 30582344940.48 0 0 0 0 341611299.867064 0 0 544083775.0581139 0 0 0 0 0 152911724.7024 0 0 0 0 0 0 0 0 0 15784394118.429 0 0 0 0 0
x20MCx2838 0 53743479253.6951 0 27016463516.0821 0 0 0 0 0 0 0 1279361349.79355 0 0 0 0 0 437696228.512909 0 0 0 0 0 0 0 0 0 19543201671.9163 0 0 0 0 0
x20MCx2117 0 11065927800.8635 0 43729604691.0492 0 0 0 0 1341935834.41512 0 0 1523369376.59845 0 0 0 3904128.82163765 0 162455138.189256 0 0 3144992.66187477 0 0 0 0 0 0 17065055527.401 0 0 0 0 0
x30MCx2900 0 13239447797.6662 0 61598824284.022995 0 0 0 0 60622466.38621421 0 0 3027544533.2807603 0 0 0 12254630.9510594 0 585619532.17452 0 0 0 0 0 0 0 0 0 9695582043.51826 0 0 0 0 0
x30MCx3213 0 3740808877.97416 0 42850231503.5341 0 0 0 0 665329114.2335321 0 0 449842732.81836903 0 0 0 108881895.793067 0 382496460.619669 0 0 51512849.105285704 0 0 0 0 0 0 6652857349.92181 0 0 0 0 0
x14MCx1916 0 46821895952.8978 0 57208614749.3743 0 0 0 0 255612013.48245 0 0 729529917.138922 0 0 0 0 0 494848374.001026 571412685.2096 0 0 0 0 0 0 0 0 16362530751.8958 0 0 0 0 0
x11MCx2847 0 31564656694.9595 0 128699248920.168 0 0 0 0 179047640.688035 0 0 23093349968.9116 0 0 0 281097204.520526 0 253551413.64544305 0 0 81227548.6828216 0 0 0 0 0 0 25847820608.4242 0 0 0 0 0
x14MCx1190 0 28226405287.8316 0 124843032061.507 0 0 0 0 3737008789.95139 0 0 520116490.803763 0 0 0 0 0 124606723.922753 0 0 0 0 0 0 0 0 0 32122290361.9839 0 0 0 0 0
x20MCx2795 0 71016817490.8584 0 46955361435.4527 0 0 0 0 0 0 0 491811472.482951 0 0 0 0 0 997721179.017232 0 0 0 0 0 0 0 0 0 35440249206.1887 0 0 0 0 0
x30MCx2497 0 22082962802.2991 0 21869645374.688202 0 0 0 0 0 0 0 504283700.24943095 0 0 0 0 0 392907493.764234 0 0 0 0 0 0 0 0 0 15150200628.999 0 0 0 0 0
x30MCx1794 0 6304844455.84334 0 50529526667.0873 0 0 0 0 393991776.46041 0 0 276000294.82294 0 0 0 34486480.8462456 0 133824897.37190901 0 0 10953253.3505371 0 0 0 0 0 0 5593208332.21735 0 0 0 0 0
x12MCx2209 0 35627862025.4473 0 75737227042.5682 0 0 0 0 932760798.358944 0 0 501680206.1630599 0 0 0 27111986.9305588 0 3070812087.7028103 0 0 10953242.7199457 0 0 0 0 0 0 19617908399.1092 0 0 0 0 0
x10MCx1505 0 5607201471.86549 0 20061925721.0635 0 0 0 0 0 0 0 281097520.792885 0 0 0 0 0 562954178.4089 2819651.05733604 0 0 0 0 0 0 0 0 8384991555.81185 0 0 0 0 0
x11MCx1588 0 60478934378.3488 0 23294730791.1277 0 0 0 0 0 0 0 11668675420.1934 0 0 0 0 0 490510134.348864 0 0 3253438.87474374 0 0 0 0 0 0 13247569306.1065 0 0 0 0 0
x20MCx2533 0 54810137146.8493 0 62169415165.043 0 0 0 0 665436633.062726 0 0 1805441503.78557 0 0 0 15941848.934195 0 1017567132.99015 0 0 0 0 0 0 0 0 0 13346906340.3351 0 0 0 0 0
x12MCx3408 0 15839158412.2875 0 74847568768.9297 0 0 0 0 7229253345.85048 0 0 900226999.653542 0 0 0 438780681.917628 0 2762062577.30106 0 0 47934024.075035 0 0 0 0 0 0 15035992388.985 0 0 0 0 0
x20MCx1252 0 8397368086.8284 0 12124627408.2486 0 0 0 0 14532071.0253513 0 0 106604670.282988 0 0 0 5422414.56169826 0 27979659.138363 0 0 2819655.5720831 0 0 0 0 0 0 2493551560.3425603 0 0 0 0 0
x20MCx2562 0 21440592967.2915 0 29582647952.5133 0 0 0 0 39149708.964877896 0 0 727468830.294739 0 0 0 0 0 2176767197.62612 0 0 0 0 0 0 0 0 0 36263258400.3095 0 0 0 0 0
x11MCx2949 0 37842393709.7342 0 65177801176.457 0 0 0 0 81769805.7204991 0 0 1331416319.40394 0 0 0 0 0 700140405.479499 0 0 0 0 0 0 0 0 0 27141610858.2049 0 0 0 0 0
x12MCx2185 0 12632891347.389 0 46162520563.3741 0 0 0 0 142500680.159923 0 0 188591082.79916695 0 0 0 0 0 1918662125.8670895 0 0 0 0 0 0 0 0 0 20247351207.4108 0 0 0 0 0
x30MCx3376 0 35124337829.39 0 113020871127.886 0 0 0 0 6444085432.84338 0 0 1436826844.04069 0 0 0 11278586.4427679 0 481400434.80237305 0 0 0 0 0 0 0 0 0 38990181780.5952 0 0 0 0 0
x20MCx3048 0 20465988387.1248 0 47735572886.1774 0 0 0 0 1843616.64598908 0 0 1318511245.99619 0 0 0 0 0 9375658229.158491 0 0 0 0 0 0 0 0 0 25474010333.8972 0 0 0 0 0
x10MCx1458 0 35614438747.9809 0 23790893190.8766 0 0 0 0 0 0 0 8965831739.39962 0 0 0 0 0 1556446006.28811 0 0 0 0 0 0 0 0 0 24134890315.4548 0 0 0 0 0
x30MCx2661 0 68784193985.9255 0 26777749835.4252 0 0 0 0 0 0 0 597873524.176848 0 0 0 0 0 429670760.527602 0 0 0 0 0 0 0 0 0 28858540567.9449 0 0 0 0 0
x10MCx2262 0 32100271845.2804 0 160463619335.112 0 0 0 0 4087295295.48196 0 0 5736680372.002561 0 0 0 0 0 1088492209.41793 0 0 0 0 0 0 0 0 0 40418989779.7051 0 0 0 0 0
x10MCx2293 4012574.93660791 31178466393.2423 0 57483172510.1036 0 0 0 0 0 0 0 1350936377.98175 0 0 0 0 0 3139351872.02502 0 0 32968183.262940697 0 0 0 0 0 0 27359037293.4478 0 0 0 0 0
x20MCx3264 0 14638000626.602 0 25428804529.105 0 0 0 0 397787669.739112 0 0 645916946.828285 0 0 0 0 0 178397141.963151 0 0 0 0 0 0 0 0 0 14870513375.7625 0 0 0 0 0
x30MCx2149 0 76124495868.7874 0 158101168433.138 0 0 0 0 0 0 0 1642877986.04771 0 0 0 0 0 2790148843.1603103 0 0 0 0 0 0 0 0 0 59655915610.8663 0 0 0 0 0
x20MCx3102 0 27759332994.4767 0 63427455245.8094 0 0 0 0 596247251.829841 0 0 1173841443.03496 0 0 0 57802798.331266895 0 123847646.706017 0 0 0 0 0 0 0 0 0 18121014604.811798 0 0 0 0 0
x10MCx1543 0 75879405554.0132 0 45037567035.6478 0 0 0 0 1922239955.7585 0 0 10604149230.6923 0 0 0 0 0 1780823825.8679998 386616950.1991 0 0 0 0 0 0 0 0 24435926419.821 0 0 0 0 0
x30MCx2226 0 36539050391.2966 0 61051220513.5889 0 0 0 0 1411233480.0771198 0 0 1534105034.13286 0 0 0 127534816.919288 0 472833164.768787 0 0 32209048.150534306 0 0 0 0 0 0 20676473745.0659 0 0 0 0 0
x20MCx2105 0 56437978559.5683 0 21831563321.2881 0 0 0 0 0 0 0 282507103.268882 0 0 0 0 0 1149115265.35013 0 0 0 0 0 0 0 0 0 14683862488.5246 0 0 0 0 0
x30MCx2983 0 10386181978.1469 0 25046194714.8406 0 0 0 0 0 0 0 603513617.988612 0 0 0 542240.447429121 0 439973899.04398894 0 0 19846000.3759058 0 0 0 0 0 0 4642988055.1565895 0 0 0 0 0
x20MCx3374 0 2828877878.17173 0 5175485488.97794 0 0 0 0 0 0 0 855875185.5292809 0 0 0 0 0 287822192.396694 433793.80918868794 0 0 0 0 0 0 0 0 4997846924.1151705 0 0 0 0 0
x20MCx1950 0 23217409894.4446 0 10931881140.4175 0 0 0 0 7157566.2953241 0 0 1012470286.86585 0 0 0 2277407.45760312 0 727685906.691283 0 0 0 0 0 0 0 0 0 15116346223.8278 0 0 0 0 0
x30MCx2011 0 25082400526.2178 0 48706283618.6327 0 0 0 0 2737770288.96975 0 0 215269321.592591 0 0 0 82420495.9246191 0 93373746.0409172 0 0 0 0 0 0 0 0 0 16549818685.6216 0 0 0 0 0
x12MCx3112 0 25757045617.0878 0 36566164097.0452 0 0 0 0 1980151642.15812 0 0 2582905507.4911 0 0 0 0 0 2194987087.86245 1409823.72244129 0 0 0 0 0 0 0 0 9820289810.632809 0 0 0 0 0
x20MCx1732 0 16879058760.1075 0 30083141201.4593 0 0 0 0 130246010.52986398 0 0 1088275366.91689 0 0 0 0 0 239344667.143555 0 0 0 0 0 0 0 0 0 6524988938.8429 0 0 0 0 0
x30MCx1516 0 11403977386.3794 0 10223844232.6024 0 0 0 0 0 0 0 752413510.46731 0 0 0 0 0 798503989.27224 0 0 0 0 0 0 0 0 0 8997186807.278671 0 0 0 0 0
x13MCx1175 0 14975277424.5545 0 37208879982.887 0 0 0 0 35354091.5539099 0 0 484329364.661846 0 0 0 75913693.5206655 0 137078440.871602 0 0 0 0 0 0 0 0 0 5031884950.95051 0 0 0 0 0
x20MCx2546 0 56291780477.3559 0 71517012759.0785 0 0 0 0 16648720791.9647 0 0 9651872.42202774 0 0 0 0 0 122004005.33462 3470336.15174031 0 0 0 0 0 0 0 0 35121645471.6926 0 0 0 0 0
x10MCx2564 0 76091219937.7856 0 93615328138.5199 0 0 0 0 57260530.540180005 0 0 1917902429.17251 0 0 0 20605115.1565042 0 3941324737.54122 0 0 114846405.003884 0 0 0 0 0 0 23447861912.2802 0 0 0 0 0
x20MCx2025 0 19902056744.6993 0 81580571263.0642 0 0 0 0 5629754026.77043 0 0 465458935.947347 0 0 0 0 0 509055043.18193096 0 0 0 0 0 0 0 0 0 19027531847.3369 0 0 0 0 0
x10MCx2649 0 15001192145.1299 0 12945883717.6868 0 0 0 0 0 0 0 1072226383.60756 0 0 0 0 0 3895455820.6921897 0 0 0 0 0 0 0 0 0 20981345828.8835 0 0 0 0 0
x20MCx1366 0 18549481253.1253 0 81918877497.615 0 0 0 0 0 0 0 983080753.951189 0 0 0 67888422.72183609 0 699923131.3845531 0 0 0 0 0 0 0 0 0 16441036022.2021 0 0 0 0 0
x20MCx2959 0 19306261019.7467 0 31119624007.3496 0 0 0 0 0 0 0 325452830.92780095 0 0 0 0 0 2181000294.16495 0 0 0 0 0 0 0 0 0 10581175361.8109 0 0 0 0 0
x20MCx2651 0 63881299119.476 0 63389921195.1735 0 0 0 0 4337920.3204805 0 0 3037411808.40045 0 0 0 0 0 1488123565.94084 32425954.3955917 0 0 0 0 0 0 0 0 44536343450.2932 0 0 0 0 0
x30MCx2760 0 30361429558.3032 0 86231131885.7494 0 0 0 0 12551880850.3537 0 0 1299424027.345 0 0 0 0 0 704152913.4995071 0 0 59212612.1624412 0 0 0 0 0 0 26154731342.5869 0 0 0 0 0
x10MCx1171 80034620.36132309 41757032917.5672 0 104046850085.636 0 0 0 0 4519570194.52323 0 0 3459491042.71844 0 0 0 67563100.9283256 0 4854240707.307839 0 0 15724959.2850838 0 0 0 0 0 0 24268275440.6723 0 0 0 0 0
x11MCx1723 0 20885844589.6131 0 4693643185.652571 0 0 0 0 0 0 0 535951585.57058704 0 0 0 0 0 100314693.778388 303546840.95752203 0 0 0 0 0 0 0 0 4591810215.4278 0 0 0 0 0
x14MCx1861 0 11467114050.1798 0 11300971142.948 0 0 0 0 0 0 0 194014139.058538 0 0 0 2277415.83020083 0 17026394.5400729 0 0 12037769.3882044 0 0 0 0 0 0 3606559088.0551896 0 0 0 0 0
x30MCx2280 0 23568999587.9486 0 57778698120.2232 0 0 0 0 479882313.42508 0 0 1374361256.05334 0 0 0 0 0 617611248.5775889 0 0 0 0 0 0 0 0 0 18958225251.7722 0 0 0 0 0
x14MCx2365 0 26083140890.3932 0 109127155712.123 0 0 0 0 1322848048.05152 0 0 772040929.175177 0 0 0 99121422.8495732 0 3691134297.71124 0 0 894370212.5168821 0 0 0 0 0 0 35582204948.1798 0 0 0 0 0
x10MCx3336 0 95691132964.5882 0 78275363899.8135 0 0 0 0 22882523.1343441 0 0 860751592.972936 0 0 0 0 0 379893263.22088903 0 0 0 0 0 0 0 0 0 23640032253.2702 0 0 0 0 0
x10MCx1374 0 45771152302.1592 0 32731683512.8167 0 0 0 0 0 0 0 299750424.027067 0 0 0 0 0 313306430.902387 0 0 0 0 0 0 0 0 0 7618801208.094629 0 0 0 0 0
x11MCx3218 0 49267261857.5008 0 42773939683.4949 0 0 0 0 0 0 0 7939475847.331541 0 0 0 0 0 862595149.428699 0 0 0 0 0 0 0 0 0 46103292347.2441 0 0 0 0 0
x10MCx1315 0 60242984410.938904 0 54904955894.9232 0 0 0 0 0 0 0 6458188130.45489 0 0 0 0 0 3006504501.02603 0 0 0 0 0 0 0 0 0 27342674325.657 0 0 0 0 0
x10MCx3222 0 44286785789.0448 0 51659186692.9456 0 0 0 0 12358295956.2954 0 0 328597324.82339704 0 0 0 0 0 36438515.2279411 0 0 6289981.79529935 0 0 0 0 0 0 27474640481.8676 0 0 0 0 0
x20MCx3228 0 62090355561.9093 0 111717981145.583 0 0 0 0 0 0 0 1372625704.4921 0 0 0 0 0 369699061.911476 0 0 127534789.324698 0 0 0 0 0 0 8518694928.779221 0 0 0 0 0
x20MCx2256 0 34415091901.0257 0 17911373198.2067 0 0 0 0 7980685232.32499 0 0 1726166148.1575902 0 0 0 0 0 327729729.203508 3688857292.8052 0 0 0 0 0 0 0 0 4925706254.27641 0 0 0 0 0
x20MCx3177 0 51197865230.0527 0 50720477150.6309 0 0 0 0 0 0 0 599175179.192454 0 0 0 0 0 447022640.47625303 18653055.3522357 0 0 0 0 0 0 0 0 16030891251.2955 0 0 0 0 0
x30MCx2948 0 103540289937.526 0 54741728494.2011 0 0 0 0 234681462.320665 0 0 15662276410.0162 0 0 0 0 0 485955467.95697695 0 0 0 0 0 0 0 0 0 14887307033.9795 0 0 0 0 0
x10MCx2211 0 28616377664.9276 0 25286591784.5616 0 0 0 0 0 0 0 1708380568.4407802 0 0 0 0 0 6920605978.22944 0 0 0 0 0 0 0 0 0 12468044003.8405 0 0 0 0 0
x10MCx3042 0 30336178121.5017 0 23903147163.1156 0 0 0 0 0 0 0 1130462663.0627198 0 0 0 0 0 1304521812.54619 0 0 0 0 0 0 0 0 0 9347789687.77379 0 0 0 0 0
x10MCx2046 0 12449944717.5613 0 54107118564.9525 0 0 0 0 3456347837.50487 0 0 1117014926.61981 0 0 0 166467758.481691 0 2258105320.5900803 0 0 1518272.71579392 0 0 0 0 0 0 15729196887.5739 0 0 0 0 0
x20MCx2943 0 7311360180.51001 0 27200541621.4483 0 0 0 0 0 0 0 1025919892.42672 0 0 0 0 0 229693269.78433397 0 0 0 0 0 0 0 0 0 10899151702.8307 0 0 0 0 0
x10MCx1453 0 40635121537.2736 0 139481849219.145 0 0 0 0 1201928630.32691 0 0 412752897.863776 0 0 0 5422397.50215155 0 1437694473.72046 0 0 397678632.80779505 0 0 0 0 0 0 25606296172.3603 0 0 0 0 0
x30MCx3114 0 87746654719.1701 0 40731969509.787994 0 0 0 0 0 0 0 346708129.936346 0 0 0 20605112.5079468 0 698296418.098258 5964637.83124774 0 0 0 0 0 0 0 0 11626272060.6681 0 0 0 0 0
x10MCx1153 0 46551282641.7967 0 101600112872.832 0 0 0 0 768028383.6207429 0 0 7200293208.43203 0 0 0 0 0 1067995413.99281 0 0 0 0 0 0 0 0 0 13669430336.3259 0 0 0 0 0
x11MCx3149 0 24143147796.9405 0 31022227101.3081 0 0 0 0 0 0 0 644723900.6253201 0 0 0 0 0 3064851497.99364 0 0 0 0 0 0 0 0 0 14228497979.1325 0 0 0 0 0
x13MCx3351 0 16602961770.7935 0 3764123165.2196703 0 0 0 0 3511222326.20695 0 0 416006697.449729 0 0 0 0 0 19412199.907065 0 0 0 0 0 0 0 0 0 364385428.42312 0 0 0 0 0
x20MCx2870 0 22844785664.3579 0 41275846646.5209 0 0 0 0 1204857151.75273 0 0 1643203921.09427 0 0 0 0 0 220474760.53225 0 0 0 0 0 0 0 0 0 18472596561.7419 0 0 0 0 0
x30MCx2920 0 78173959295.8384 0 30067307844.7464 0 0 0 0 9434973.30034132 0 0 1111483233.9678 0 0 0 4446366.72774706 0 592559702.449023 0 0 0 0 0 0 0 0 0 10904117935.9703 0 0 0 0 0
x30MCx2619 0 37024037723.0669 0 87296299653.9531 0 0 0 0 2585074904.15832 0 0 1520766261.73646 0 0 0 8350495.76793181 0 1006831204.01921 3795679.89451446 0 99338365.2392927 0 0 0 0 0 0 11544614623.1642 0 0 0 0 0
x10MCx1746 0 3675205268.0079703 0 5881477981.05215 0 0 0 0 0 0 0 92506420.774021 0 0 0 0 0 1841560997.84719 216896.648942605 0 0 0 0 0 0 0 0 8052179643.669741 0 0 0 0 0
x10MCx1272 0 14910441340.9418 0 3823885268.50591 0 0 0 0 0 0 0 1162022990.69883 0 0 0 0 0 147814963.725852 0 0 0 0 0 0 0 0 0 2290860817.1275897 0 0 0 0 0
x13MCx3255 0 35851390723.3673 0 78974111438.3587 0 0 0 0 61598464.3356725 0 0 1184902854.45697 0 0 0 16484096.0898279 0 1049776645.72062 0 0 0 0 0 0 0 0 0 43614423949.6709 0 0 0 0 0
x30MCx2811 0 16614659971.8872 0 66329695273.1355 0 0 0 0 54549319.6382553 0 0 424465282.433661 0 0 0 132740292.71814 0 2364382240.0660896 0 0 59754821.3134765 0 0 0 0 0 0 8858462475.80765 0 0 0 0 0
x10MCx3273 1409824.47193233 21560228753.1886 0 5769543979.32862 0 0 0 0 509705770.62169 0 0 523153327.123198 0 0 0 0 0 1705670714.96552 0 0 0 0 0 0 0 0 0 8753817042.300459 0 0 0 0 0
x20MCx1766 0 18204845237.3586 0 28070579306.1928 0 0 0 0 0 0 0 1553409563.40391 0 0 0 0 0 79275508.9952708 1518272.40209821 0 0 0 0 0 0 0 0 7539090060.64738 0 0 0 0 0
x10MCx2873 0 26042218844.0129 0 4708605816.600471 0 0 0 0 0 0 0 54007225.03724339 0 0 0 0 0 14206719.8391142 0 0 0 0 0 0 0 0 0 7844929005.51026 0 0 0 0 0
x30MCx3009 0 11554044886.0811 0 7431395962.255541 0 0 0 0 0 0 0 208762309.045486 0 0 0 0 0 881790303.817582 0 0 0 0 0 0 0 0 0 4157135372.80032 0 0 0 0 0
x30MCx2901 0 7739280654.14048 0 64360831348.7761 0 0 0 0 542348278.562812 0 0 1193361419.1772 0 0 0 60405517.128471605 0 463072815.329576 0 0 0 0 0 0 0 0 0 3358091270.8853197 0 0 0 0 0
x30MCx2734 0 25920379358.3534 0 81706260329.5838 0 0 0 0 154429987.642023 0 0 1306581805.55554 0 0 0 16809443.879574202 0 2909877407.5918303 0 0 58670381.5409653 0 0 0 0 0 0 15077528919.8529 0 0 0 0 0
x10MCx2709 0 96089149752.2228 0 53520601972.1688 0 0 0 0 0 0 0 4073631896.72548 0 0 0 0 0 1809129390.65502 14423582.841213098 0 461988442.88396907 0 0 0 0 0 0 28858661169.5027 0 0 0 0 0
x11MCx3248 0 40033352196.0511 0 99890017754.9495 0 0 0 0 0 0 0 1005963394.00612 0 0 0 37306102.5806494 0 530961273.93854505 0 0 30148536.387850396 0 0 0 0 0 0 18998566531.0862 0 0 0 0 0
x20MCx1432 0 23890443914.1029 0 78123445556.8908 0 0 0 0 1112134249.40818 0 0 943497607.9815848 0 0 0 18327712.1550446 0 326211586.75961 0 0 106495936.90091 0 0 0 0 0 0 24800431089.801003 0 0 0 0 0
x11MCx1579 0 9595073767.89387 0 2238590269.86827 0 0 0 0 0 0 0 501898835.817768 0 0 0 0 0 66478821.59816159 0 0 0 0 0 0 0 0 0 5660785529.82192 0 0 0 0 0
x14MCx2945 0 75917360714.7606 0 32135730351.2549 0 0 0 0 0 0 0 367530102.726754 0 0 0 0 0 509488469.3450259 0 0 26352851.8626737 0 0 0 0 0 0 11748383325.0501 0 0 0 0 0
x12MCx2339 0 12024401717.4548 0 35980915805.9576 0 0 0 0 32425986.575385302 0 0 470014133.169632 0 0 0 0 0 71575756.3202485 0 0 12363085.1825884 0 0 0 0 0 0 14886564385.3397 0 0 0 0 0
x10MCx2396 0 35673196302.1558 0 55747889164.7361 0 0 0 0 5946201479.42714 0 0 1014205293.37229 0 0 0 0 0 304196519.237518 19954424.0783256 0 274590226.990872 0 0 0 0 0 0 16360675681.002 0 0 0 0 0
x20MCx2093 51729707.9176086 27670513574.7963 0 83913286052.135 0 0 0 0 0 0 0 729312968.020792 0 0 0 0 0 2300941746.09623 0 0 24292357.596529 0 0 0 0 0 0 18983392981.4375 0 0 0 0 0
x30MCx2675 0 8739616093.699171 0 24974406246.611 0 0 0 0 9434985.35950548 0 0 228283266.457 0 0 0 14098253.985468 0 209413295.73798895 0 0 0 0 0 0 0 0 0 5824747858.149879 0 0 0 0 0
x20MCx1348 0 42143348745.5826 0 50058647082.4341 0 0 0 0 0 0 0 286736662.729464 0 0 0 0 0 481726269.23006 0 0 0 0 0 0 0 0 0 10122324745.0237 0 0 0 0 0
x20MCx1695 0 4995226983.14745 0 32227624189.855 0 0 0 0 604164250.0838981 0 0 395401697.326493 0 0 0 11603944.4909311 0 316559943.635774 0 0 6940677.07868776 0 0 0 0 0 0 4545926590.38177 0 0 0 0 0
x10MCx1143 0 29196189989.9765 0 5019413477.1674795 0 0 0 0 0 0 0 134367239.180073 0 0 0 0 0 9109643.33424225 0 0 0 0 0 0 0 0 0 1674439203.34167 0 0 0 0 0
x10MCx3156 0 49500435430.1646 0 6387803646.68515 0 0 0 0 0 0 0 1096192306.89439 0 0 0 0 0 241188335.034936 0 0 0 0 0 0 0 0 0 2897079668.22089 0 0 0 0 0
x20MCx2988 0 56221051474.5504 0 59757864938.1646 0 0 0 0 0 0 0 4968868833.77401 0 0 0 0 0 195531679.848412 0 0 0 0 0 0 0 0 0 25689262259.6626 0 0 0 0 0
x20MCx2350 60405520.7195215 18443746694.3789 0 151126370794.328 0 0 0 0 1489532903.20041 0 0 325343917.699398 0 0 0 0 0 8373159513.884271 0 0 9977213.47611486 0 0 0 0 0 0 27935438597.3137 0 0 0 0 0
x10MCx2284 0 32825479161.337 0 36988690033.1523 0 0 0 0 0 0 0 1293893274.41791 0 0 0 0 0 547879374.935822 0 0 0 0 0 0 0 0 0 30367179543.157 0 0 0 0 0
x30MCx2261 0 46482307899.8866 0 80752943295.4713 0 0 0 0 2270466196.13924 0 0 489534027.96009505 0 0 0 43270730.4289052 0 341936373.539694 0 0 0 0 0 0 0 0 0 16828843802.5741 0 0 0 0 0
x10MCx1681 0 42690763616.7769 0 87700904148.88 0 0 0 0 0 0 0 576509453.4939129 0 0 0 52814165.510070704 0 1012036534.98969 0 0 16267196.7690156 0 0 0 0 0 0 23579843956.5804 0 0 0 0 0
x10MCx1318 0 13138801785.5533 0 77094172213.0271 0 0 0 0 3431620388.27156 0 0 1301159226.95327 0 0 0 60730885.7387755 0 437479273.339679 0 0 0 0 0 0 0 0 0 8107464798.11628 0 0 0 0 0
x10MCx1483 0 47458469018.5859 0 107938071814.861 0 0 0 0 0 0 0 5000537016.434529 0 0 0 0 0 20089340253.1424 0 0 0 0 0 0 0 0 0 35915698298.9757 0 0 0 0 0
x14MCx1739 0 34714630284.5086 0 117092253610.878 0 0 0 0 0 0 0 209629933.833864 0 0 0 540287806.704764 0 652423011.869904 0 0 0 0 0 0 0 0 0 24427906154.2048 0 0 0 0 0
x10MCx1350 0 21157553454.1598 0 23542541796.0046 0 0 0 0 23967007.254807 0 0 523153135.73388606 0 0 0 7591359.76396601 0 344539285.287429 1735167.94604937 0 0 0 0 0 0 0 0 13287807682.8495 0 0 0 0 0
x20MCx1478 0 61622512014.445 0 101404474138.859 0 0 0 0 5475753977.553411 0 0 1586376637.55944 0 0 0 0 0 441708507.29967195 0 0 0 0 0 0 0 0 0 34797043576.2833 0 0 0 0 0
x20MCx1122 0 84025908109.0781 0 65275040065.1911 0 0 0 0 0 0 0 1510354647.41422 0 0 0 0 0 131222023.649832 0 0 0 0 0 0 0 0 0 48043961640.6667 0 0 0 0 0
x20MCx2929 0 38751308851.5946 0 22205497910.9439 0 0 0 0 238151923.560283 0 0 272529956.241799 0 0 0 0 0 388894716.706364 0 0 0 0 0 0 0 0 0 14030141463.9531 0 0 0 0 0
x20MCx2368 0 44428958193.5357 0 102845858963.416 0 0 0 0 6181533.43348842 0 0 1414812020.5840302 0 0 0 0 0 951197013.072403 0 0 0 0 0 0 0 0 0 25913530392.9583 0 0 0 0 0
x20MCx1819 0 118828716088.559 0 40852566490.9153 0 0 0 0 0 0 0 947618345.529406 0 0 0 0 0 472507797.1471299 0 0 18110810.6778909 0 0 0 0 0 0 19726251611.1715 0 0 0 0 0
x11MCx2130 0 37013407022.475 0 12936543686.942 0 0 0 0 0 0 0 427610419.804275 0 0 0 0 0 792429454.098361 0 0 0 0 0 0 0 0 0 13548624135.6804 0 0 0 0 0
x30MCx2684 0 7485412827.5248 0 48290852005.397 0 0 0 0 430322039.02494 0 0 325235835.442488 0 0 0 47283369.2073775 0 193905192.988053 0 0 49452331.0976241 0 0 0 0 0 0 5246501916.317679 0 0 0 0 0
x10MCx3318 0 63487186961.2402 0 38284959181.4689 0 0 0 0 3757288969.65428 0 0 2452442785.8847103 0 0 0 14206686.3425709 0 335863416.816351 4229471.5065669 0 0 0 0 0 0 0 0 11219378083.0865 0 0 0 0 0
x10MCx2602 0 40385605644.8634 0 66362591602.1151 0 0 0 0 0 0 0 2429452350.8744197 0 0 0 0 0 486931571.084106 0 0 0 0 0 0 0 0 0 19340943693.063 0 0 0 0 0
x11MCx1817 0 29505126905.7442 0 52966120425.8229 0 0 0 0 2362540071.53252 0 0 788850882.7325 0 0 0 26678212.4212531 0 312221843.743039 0 0 0 0 0 0 0 0 0 24564777447.0036 0 0 0 0 0
x10MCx1206 0 25677332562.9005 0 66584337863.6186 0 0 0 0 0 0 0 428911692.2523101 0 0 0 0 0 275674721.03802 0 0 0 0 0 0 0 0 0 44711468278.1905 0 0 0 0 0
x20MCx2335 0 31470201269.4336 0 34175653653.8222 0 0 0 0 169070440.02332 0 0 1050644273.85883 0 0 0 102158020.847958 0 12146176.5764027 0 0 0 0 0 0 0 0 0 16803909949.4377 0 0 0 0 0
x30MCx1786 0 78145215750.599 0 97216223706.1651 0 0 0 0 2464805286.28353 0 0 260708901.277086 0 0 0 0 0 20496664.8674581 0 0 0 0 0 0 0 0 0 23369342939.8078 0 0 0 0 0
x20MCx3005 0 71396279245.9355 0 70863582877.0716 0 0 0 0 7402440705.60019 0 0 92723003.9451517 0 0 0 64743430.824860305 0 3407760178.91053 0 0 0 0 0 0 0 0 0 72343246813.7122 0 0 0 0 0
