SampleID Chloroflexi__class_ Gloeobacteria Deltaproteobacteria Acidobacteria Fusobacteriia Betaproteobacteria Chlorobia Synergistia Thermodesulfobacteria__class_ Ktedonobacteria Methanomicrobia Gemmatimonadetes__class_ Thermoplasmata Deferribacteres__class_ Thermococci Gammaproteobacteria Archaeoglobi Bacteroidia Thermotogae__class_ Thermoprotei Verrucomicrobiae Mollicutes Spartobacteria Bacilli Spirochaetia Thermomicrobia__class_ Dictyoglomia Negativicutes Clostridia Elusimicrobia__class_ Alphaproteobacteria Aquificae__class_ Methanobacteria Erysipelotrichi Chlamydiia unclassified Cytophagia Sphingobacteriia Zetaproteobacteria Deinococci Nitrospira__class_ Dehalococcoidetes Epsilonproteobacteria Anaerolineae Opitutae Halobacteria Chrysiogenetes__class_ Methanopyri Fibrobacteria Actinobacteria__class_ Solibacteres Flavobacteriia Planctomycetia Methanococci
x30MCx2785 0 0 113219672.825993 0 0 225571761.95217 0 0 0 0 0 0 0 0 0 22340280.270263 0 3032530374.7444897 0 0 2456021006.21673 0 0 2060511.28706309 0 0 0 36872307.2421817 1186746053.38587 0 0 0 3361886.83678715 12579963.6473326 0 37048643629.1693 0 0 0 0 0 0 2602751.09944812 0 0 0 0 0 0 366120321.322369 0 0 0 0
x30MCx1592 0 0 45873514.8327803 0 0 948052639.87746 0 0 0 0 0 0 0 0 0 191085421.12378 0 16549710948.124 0 0 24943045.8901642 0 0 60513998.29005059 0 0 0 954125729.3115869 6154859245.4364395 0 0 0 12146178.8682539 25051493.915773604 0 23030890302.6191 0 0 0 0 0 0 0 0 0 0 0 0 0 895238451.405677 0 361240373.304944 0 0
x20MCx2556 0 0 576292550.971893 0 0 0 0 0 0 0 0 0 0 0 0 18485066165.9221 0 37627760865.7346 0 0 0 0 0 125148965.717268 0 0 0 247152940.095021 11958233104.6326 0 0 0 0 240537613.484317 0 23475191389.9381 0 0 0 0 0 0 0 0 0 0 0 0 0 461012351.18206906 0 1222208703.3220198 0 0
x20MCx2536 0 0 1768569750.66002 0 0 35245595.349798 0 0 0 0 0 0 0 0 0 4337919.42766744 0 47446535980.0411 0 0 18355580714.2177 0 0 103784722.306944 0 0 0 2654806689.73247 38670491185.9271 0 0 0 0 70924982.64236271 0 124126310983.133 0 0 0 0 0 0 0 0 0 0 0 0 0 526298074.561752 0 0 0 0
x20MCx1367 0 0 7157568.98828895 0 5097056.70378152 696670048.193457 0 0 0 0 0 0 0 0 0 398329558.999777 0 24621928871.698997 0 0 1156598079.69851 0 0 54657799.54693379 0 0 0 4320785812.59709 14527153845.8522 0 0 0 0 562411405.655553 0 45333005427.4029 0 0 0 0 0 0 0 0 0 0 0 0 0 345190031.662481 0 0 0 0
x20MCx3241 0 0 440732742.876433 0 0 299099632.099705 0 0 0 0 0 0 0 0 0 33944229.458740994 0 56237996851.9131 0 0 3437802152.85013 0 0 77648780.4870881 0 0 0 0 13710432156.8431 0 0 0 0 49235399.9177905 0 69211633178.2683 0 0 0 0 0 0 0 0 0 0 0 0 0 654700681.285686 0 0 0 0
x13MCx3311 0 0 286519675.287003 0 6073089.25665108 243248914.333364 0 0 0 0 0 0 0 0 0 0 0 21212541637.3251 0 0 0 0 0 93265299.2985702 0 0 0 0 23658369887.4189 0 0 0 1409824.29172257 25593733.2958867 0 47165020991.444 0 0 0 0 0 0 0 0 0 0 0 0 0 537034607.12386 0 449083260.924859 0 0
x20MCx1829 0 0 479123418.78937304 0 1409824.45546896 0 0 5313953.7167676 0 0 0 0 0 0 0 202255585.342277 0 23365671388.6972 0 0 0 0 0 9868771.18828269 0 0 0 3276432034.50985 6518160697.80817 0 0 0 0 465025174.23468304 0 33752824184.4524 0 0 0 0 0 0 0 0 0 0 0 0 0 76781208.80554008 0 0 0 0
x30MCx2438 0 0 163756397.494305 0 0 67020830.2327687 0 0 0 0 0 0 0 0 0 9810743377.034658 0 26526367435.1703 0 0 1992947891.8893 0 0 126992544.017107 0 0 0 2022228837.13663 16540263730.4877 0 0 0 0 824855072.411713 0 89706513682.998 0 0 0 0 0 0 0 0 0 0 0 0 0 712286105.1275481 0 0 0 0
x14MCx1768 0 0 134692423.804474 0 0 152694792.847584 0 0 0 0 0 0 0 0 0 332393139.259833 0 27504474905.6899 0 0 2876800262.69024 0 0 364276853.107269 0 0 0 163105801.45082802 32633414914.8758 0 0 0 187615050.870966 79275492.59345451 0 113608287766.797 0 0 0 0 0 0 0 0 0 0 0 0 0 500704445.012284 0 0 0 0
x20MCx2559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4771715.51588981 0 21563382416.3061 0 0 0 0 0 17785485.1046802 0 0 0 1673679217.19835 7613380553.6821 0 0 0 0 15074283.1070155 0 7739505670.61346 0 0 0 0 0 0 0 0 0 0 0 0 0 8784294.47243352 0 0 0 0
x20MCx2001 0 0 321548301.71317405 0 0 0 0 0 0 0 0 0 0 0 0 129378456.642097 0 29883061596.5155 0 0 0 0 0 76130491.6703703 0 0 0 759135.956827054 7142384873.804259 0 0 0 0 83830299.23247328 0 34148321193.9452 0 0 0 0 0 0 0 0 0 0 0 0 0 412861512.52008504 0 0 0 0
x14MCx3041 0 0 378591808.329 0 0 1554601424.34724 0 0 0 0 0 0 0 0 0 59429478.9356322 0 108641533860.46 0 0 0 0 0 327079030.054501 0 0 0 9651867.92932712 30346665697.3013 0 0 0 0 110183121.530296 0 83589080394.3263 0 0 0 0 0 0 0 0 0 0 0 0 0 3153341166.07915 0 7808252.70687138 0 0
x20MCx2531 0 0 36004923.0225179 0 1409831.32317088 560895969.4953691 0 0 0 0 0 0 0 0 0 209522624.335857 0 8122688944.16737 0 0 0 0 0 74287265.8747734 0 0 0 3036559.77298344 4681399132.87057 0 0 0 0 32534568.9962511 0 3583791223.5003796 0 0 0 0 0 0 867588.506566696 0 0 0 0 0 0 397572433.134188 0 0 0 0
x20MCx3107 0 0 669232679.802326 0 0 47283333.0730537 0 0 0 0 0 0 0 0 0 998372395.1159 0 13248225997.4091 0 0 1593101290.92468 0 0 97820106.4951707 0 0 0 751327824.610358 17870497149.335 0 0 0 0 159852369.150645 0 130842526038.163 0 0 0 0 0 0 0 0 0 0 0 0 0 1863353735.9202 0 0 0 0
x30MCx2720 0 0 198459846.672343 0 0 13664448.4594072 0 0 0 0 0 0 0 0 0 7808256.26251842 0 11939799857.4235 0 0 451035247.164085 0 0 8025152.2698106 0 0 0 616526900.728017 7710002371.215059 0 0 0 5964640.200534901 56176065.88867421 0 48868188714.9788 0 0 0 0 0 0 0 0 0 0 0 0 0 506560625.03088206 0 496908752.70638 0 0
x10MCx3330 0 0 398980120.0218299 0 0 230126614.483915 0 23858555.6957876 0 0 0 0 0 0 0 1847845138.63875 0 31568773312.8227 0 0 0 0 0 533455615.76172304 0 0 0 2301266144.83915 8020378841.0803 0 0 0 0 22665627.9109982 0 16325867422.7253 0 0 0 0 0 0 1192927.78478938 0 0 0 0 0 0 392256345.234835 0 0 0 0
x11MCx2680 0 0 900877744.77721 0 0 528141882.39617306 0 0 0 0 0 0 0 0 0 1483894327.89052 0 47843256111.6105 0 0 152369475.311422 0 0 54332460.5914749 0 0 0 74720689.31641959 15852390073.7702 0 0 0 0 123305404.575862 0 44754005667.6808 0 0 0 0 0 0 0 0 0 0 0 0 0 371434486.079444 0 0 0 0
x10MCx3238 0 0 861835988.025864 0 0 694934567.921195 0 0 0 0 0 0 0 0 0 620756158.985787 0 75936892708.636 0 0 1088709133.4832802 0 0 58670349.757391796 0 0 0 0 9523683502.76272 0 0 0 434984792.7484259 2357767234.8899302 0 43018705472.0206 0 0 0 0 0 0 0 0 0 0 0 0 0 354516401.768787 0 0 0 0
x30MCx2403 0 0 179156050.387387 0 0 2044894967.37564 0 0 0 0 0 0 0 0 0 0 0 45675357875.1857 0 0 203773740.119794 0 0 38715926.143037 0 0 0 22123386.367449697 12124700209.0863 0 0 0 0 259732893.872755 0 32361091856.9594 0 0 0 0 0 0 0 0 0 0 0 0 0 4644392865.55098 0 923217588.951467 0 0
x10MCx3346 0 0 199327322.629096 0 0 2080899165.72747 0 0 0 0 0 0 0 0 0 39366603.979522206 0 26128905591.7526 0 0 1003902625.45024 0 0 126558751.636646 0 0 0 4337917.79388675 35847142825.3971 0 0 0 52055013.526641 153345394.013897 0 125986797175.522 0 0 0 0 0 0 0 0 0 0 0 0 0 350720653.635744 0 940026785.935258 0 0
x20MCx2517 0 0 0 0 8784289.38605951 143368278.62186 0 0 0 0 0 0 0 0 0 49126951.7516661 0 53142564929.2836 0 0 0 0 0 2360045748.38799 0 0 0 9898809657.91795 8238687411.96981 0 0 0 0 32751301.1677774 0 10285426838.9217 0 0 0 0 0 0 2711200.42779614 0 0 0 0 0 0 2287385576.92305 0 217004482.240803 0 0
x30MCx1597 0 0 55525406.4672607 0 0 60514017.2045536 0 0 0 0 0 0 0 0 0 33835794.565987 0 8281961408.38235 0 0 1091529718.9316 0 0 32100625.6138851 0 0 0 374362701.415984 13990016572.4405 0 0 0 196724779.944552 107580475.030318 0 45676479047.0708 0 0 0 0 0 0 0 0 0 0 0 0 0 435744303.096589 0 282181850.835571 0 0
x30MCx3301 0 0 598309452.020758 0 0 0 0 0 0 0 0 0 0 0 0 187832512.398034 0 10485977746.1191 0 0 0 0 0 112027127.775502 0 0 0 166576639.170543 9522631205.916027 0 0 0 0 525649069.049232 0 5993939353.48692 0 0 0 0 0 0 0 0 0 0 0 0 0 54115718.0638678 0 0 0 0
x14MCx2429 0 0 162563580.759444 0 0 46198856.1731309 0 0 0 0 0 0 0 0 0 39366630.9644284 0 26805205350.1618 0 0 0 0 0 39041286.90687121 0 0 0 2710332895.49034 35689267081.8587 0 0 0 0 99555281.6125214 0 80699749860.7521 0 0 0 0 0 0 0 0 0 0 0 0 0 579980006.605408 0 1241946715.71525 0 0
x30MCx2974 0 0 0 0 0 286736668.475622 0 0 0 0 0 0 0 0 0 12363078.746679598 0 6873654887.0355 0 0 0 0 0 11278598.154865598 0 0 0 3113652227.1571803 8650576336.72274 0 0 0 20713579.3036474 17243241.4098426 0 56813986140.0703 0 0 0 0 0 0 0 0 0 0 0 0 0 137295242.923653 0 0 0 0
x30MCx2881 0 0 1201603725.0571198 0 0 0 0 0 0 0 0 0 0 0 0 7157567.31532222 0 78913264131.3238 0 0 0 0 0 8242047.21158317 0 0 0 15191828178.7818 11961379463.7997 0 0 0 0 8458943.19083535 0 48908850393.4826 0 0 0 0 0 0 0 0 0 0 0 0 0 221233898.837232 0 0 0 0
x20MCx1157 0 0 651664000.6201941 0 0 369916110.187299 0 7157567.65533913 0 0 0 0 0 0 0 3066800844.3232603 0 24565422881.0926 0 0 1680943919.0569198 0 0 784295898.233524 0 0 0 10691887805.1498 16393758026.5856 0 0 0 13230655.3628996 68213788.71527739 0 74387082370.0127 0 0 0 0 0 0 0 0 0 0 0 0 0 290640626.00468 0 0 0 0
x20MCx3371 0 0 10519460.6975274 0 0 0 0 0 0 0 0 0 0 0 0 7699811.43839636 0 21302450152.7352 0 0 0 0 0 657628965.668106 0 0 0 9268620906.95751 10623462375.97 0 0 0 36004752.0781351 29606317.220876098 0 65243864207.0336 0 0 0 0 0 0 0 0 0 0 0 0 0 1386616747.20191 0 465784367.998766 0 0
x30MCx1497 0 0 323066637.198737 0 0 531178378.314674 0 0 0 0 0 0 0 0 0 71901034.0593362 0 53671790292.9683 0 0 657737212.020926 0 0 95108909.3062411 0 0 0 1290314484.52184 4970823223.44454 0 0 0 274048134.340788 72768618.1807158 0 25814857083.6355 0 0 0 0 0 0 0 0 0 0 0 0 0 102483374.337968 0 412210905.670493 0 0
x10MCx2003 0 0 2995767341.68104 0 48584700.589093104 373061093.809107 0 0 0 0 0 0 0 0 0 1984381364.68577 0 30721472627.1876 0 0 0 0 0 180240563.346144 0 0 0 11637228719.004 14522596004.4358 0 0 0 310378154.209786 609152373.234231 0 114166021232.932 0 0 0 0 0 0 9868767.30715953 0 0 0 0 0 0 1358853344.6012 0 911939167.976972 0 0
x10MCx2779 0 0 53031122.078535706 0 0 30040124.3675959 0 0 0 0 0 0 0 0 0 145212009.12711498 0 41760978379.874 0 0 5639301.32532486 0 0 1065394158.07676 0 0 0 2450927114.46811 4963127406.79792 0 0 0 0 324585170.51341003 0 11734084680.7721 0 0 0 0 0 0 1192929.12651103 0 0 0 0 0 0 660232047.472649 0 0 0 0
x10MCx2012 0 0 275891965.284531 0 0 0 0 0 0 0 0 0 0 0 0 683765267.7354441 0 39442248466.2296 0 0 854137232.146607 0 0 22340308.5096751 0 0 0 5123630463.78446 2861294658.8314 0 0 0 0 15182733.938614098 0 16743844331.8024 0 0 0 0 0 0 0 0 0 0 0 0 0 344864956.605664 0 808372134.131641 0 0
x14MCx3229 0 0 285326748.887584 0 0 1050536000.18017 0 0 0 0 0 0 0 0 0 133499516.488262 0 16441154100.4764 0 0 0 0 0 95868052.457858 0 0 0 63550541.5614308 21376840529.7321 0 0 0 0 18544611.9573458 0 104423408555.537 0 0 0 0 0 0 0 0 0 0 0 0 0 282723996.33216697 0 760979778.390034 0 0
x13MCx1783 0 0 4880159.67777258 0 5856191.61332709 43270749.1429169 0 0 0 0 0 0 0 0 0 4321327170.6712 0 64443376128.9296 0 0 0 0 0 3397133375.69391 0 0 0 3590604594.9193797 11511320647.93 0 0 0 0 50862108.6416742 0 53489586612.18701 0 0 0 0 0 0 13447551.112084402 0 0 0 0 0 0 134800855.099363 0 372844199.381825 0 0
x30MCx2598 0 0 17134809.5215914 0 0 50319946.9494836 0 0 0 0 0 0 0 0 0 28521866.4821426 0 630517611.129951 0 0 405596124.118682 0 0 22340321.2749862 0 0 0 721722514.97589 3574234507.67474 0 0 0 19086876.4291144 75371472.2626963 0 18619247956.6011 0 0 0 0 0 0 0 0 0 0 0 0 0 58128214.57957579 0 0 0 0
x10MCx3253 0 0 4337947.30269329 0 0 348011822.35856897 0 0 0 0 0 0 0 0 0 5964677.54120327 0 2074840194.8782 0 0 3361909.1595873 0 0 9218138.01822324 0 0 0 653294863.785609 279038460.245746 0 0 0 0 3904152.57242396 0 9377340684.23208 0 0 0 0 0 0 0 0 0 0 0 0 0 144995888.592523 0 45331549.3131448 0 0
x11MCx1329 0 0 1835156608.45058 0 213100268.030102 752954280.373028 0 7157566.25444618 0 0 0 0 0 0 0 1408088488.60196 0 114990314452.699 0 0 0 0 0 93373705.228457 0 0 0 7019078192.22001 16405033407.2171 0 0 0 10736349.381669302 51187443.516645394 0 93608278195.2505 0 0 0 0 0 0 0 0 0 0 0 0 0 276650780.5317 0 491052424.244429 0 0
x10MCx2627 0 0 852726985.917256 0 0 43596114.5032096 0 0 0 0 0 0 0 0 0 529551808.75416 0 22152790810.162003 0 0 0 0 0 175143594.335034 0 0 0 245851720.345214 6920503609.22342 0 0 0 3361889.42686442 172215497.092281 0 42160479269.8925 0 0 0 0 0 0 0 0 0 0 0 0 0 31449933.3480865 0 0 0 0
x13MCx1598 0 0 489643010.08797 0 0 296171663.46627796 0 0 0 0 0 0 0 0 0 38824407.0014382 0 14933406895.2655 0 0 0 0 0 62574533.0721504 0 0 0 9406785093.03003 11259294926.5456 0 0 0 0 644181501.643975 0 13629752714.9183 0 0 0 0 0 0 0 0 0 0 0 0 0 590716605.96881 0 0 0 0
x10MCx1155 0 0 703719080.062356 0 0 285543587.27141 0 0 0 0 0 0 0 0 0 267107427.060191 0 34091713670.5813 0 0 782886120.969355 0 0 3361888.03851642 0 0 0 3671290186.06117 9549171853.402773 0 0 0 56718304.6498092 374037156.285262 0 95739522216.8668 0 0 0 0 0 0 0 0 0 0 0 0 0 1290531214.78533 0 258865378.965764 0 0
x20MCx3352 0 0 122112497.07413898 0 0 23207881.3267014 0 0 0 0 0 0 0 0 0 317969663.784525 0 5569891518.40833 0 0 3264069215.75261 0 0 71467260.7210103 0 0 0 826265644.056718 12436062501.7609 0 0 0 146947099.05458102 120485776.420398 0 93919476080.0273 0 0 0 0 0 0 0 0 0 0 0 0 0 2216135770.61282 0 0 0 0
x30MCx2272 0 0 22991005.706826 0 0 272855520.558369 0 0 0 0 0 0 0 0 0 1301377.68151845 0 8504611596.8632 0 0 22882557.5666994 0 0 5639303.28657995 0 0 0 700358088.9371799 3028848105.59407 0 0 0 17351702.420245998 44029944.8913743 0 34279155716.317 0 0 0 0 0 0 0 0 0 0 0 0 0 65068884.0759225 0 926472461.10101 0 0
x13MCx2992 0 0 1003468959.78056 0 0 1207784913.54978 0 0 0 0 0 0 0 0 0 854569912.792698 0 64252161958.4124 0 0 2076019269.11048 0 0 325560771.345645 0 0 0 5097054.04838284 55118566447.5858 0 0 0 0 62791367.957737595 0 72044039326.9711 0 0 0 0 0 0 0 0 0 0 0 0 0 1255068223.44542 0 0 0 0
x20MCx1512 0 0 1200953131.80332 0 0 0 0 0 0 0 0 0 0 0 0 22231839.6261225 0 35841521157.2456 0 0 148682205.49958 0 0 19412191.673541103 0 0 0 6506879.89057244 11519454814.2749 0 0 0 0 115497118.057661 0 62411606054.410995 0 0 0 0 0 0 0 0 0 0 0 0 0 42836959.2796019 0 1829192385.2380896 0 0
x30MCx2314 0 0 29823186.1644226 0 0 257672328.460611 0 0 0 0 0 0 0 0 0 2347789662.8130302 0 40459001934.2531 0 0 195531653.288923 0 0 39258157.787349 0 0 0 5038708638.441461 35009492462.3905 0 0 0 244224782.699198 1164405635.80875 0 118912526146.081 0 0 0 0 0 0 0 0 0 0 0 0 0 1668797049.8114 0 0 0 0
x30MCx2724 0 0 145971146.275186 0 0 0 0 0 0 0 0 0 0 0 0 5551458378.77176 0 4426851553.45699 0 0 818349383.203979 0 0 501572475.12833303 0 0 0 107472069.805876 3421103848.73479 0 0 0 122329459.879948 46198891.7631719 0 42357009275.8429 0 0 0 0 0 0 9434984.93754919 0 0 0 0 0 0 230343770.199477 0 0 0 0
x10MCx2336 0 0 254202243.075704 0 0 867584.447357352 0 0 0 0 0 0 0 0 0 40342676.8021169 0 25923097942.8699 0 0 98037042.5513808 0 0 58561950.1966213 0 0 0 4562192816.428639 14476947880.8285 0 0 0 0 324259687.199811 0 20120693158.944 0 0 0 0 0 0 0 0 0 0 0 0 0 1436394500.65602 0 0 0 0
x12MCx1550 0 0 96735603.5701032 0 0 15833405.9655102 0 14423582.1466634 0 0 0 0 0 0 0 422404905.723713 0 15735477434.0933 0 0 23424764.9900698 0 0 131655855.083078 0 0 0 326536886.042131 9417406213.92446 0 0 0 380543983.10257 825614517.913896 0 89662083679.0045 0 0 0 0 0 0 1735167.77704221 0 0 0 0 0 0 1185011143.73376 0 101724210.9291 0 0
x20MCx1464 0 0 56284492.70862 0 0 948485882.908652 0 0 0 0 0 0 0 0 0 191627550.320099 0 25681778973.6295 0 0 64743433.8093375 0 0 61598442.88727579 0 0 0 1249537427.72393 13724740383.8769 0 0 0 0 81552868.0479427 0 30132374920.198 0 0 0 0 0 0 0 0 0 0 0 0 0 29497845.889681395 0 0 0 0
x20MCx2094 0 0 75588327.49571809 0 2385858.25667977 1631167910.85093 0 0 0 0 0 0 0 0 0 6506886.15458119 0 8135125966.66255 0 0 0 0 0 271554048.851188 0 0 0 541806720.47146 6869102817.186211 0 0 0 0 28630299.0801572 0 8981238062.963259 0 0 0 0 0 0 0 0 0 0 0 0 0 468387355.02726907 0 0 0 0
x20MCx1899 0 0 192603560.56312 0 0 586161173.898458 0 0 0 0 0 0 0 0 0 41210221.291658506 0 18653915115.62 0 0 16267192.6151283 0 0 39041262.276308 0 0 0 5173401043.413879 15537337906.4629 0 0 0 184795308.107858 282181567.897093 0 108910481277.546 0 0 0 0 0 0 0 0 0 0 0 0 0 382604370.307819 0 0 0 0
x30MCx3244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16700985.707623098 0 36788258939.4055 0 0 0 0 0 8242044.89467115 0 0 0 5207345654.04506 11244643539.3917 0 0 0 0 24617686.724873003 0 17340611770.6333 0 0 0 0 0 0 0 0 0 0 0 0 0 908468553.719214 0 3098791984.47807 0 0
x30MCx2953 0 0 867475232.205274 0 169829505.392356 0 0 0 0 0 0 0 0 0 0 8882647061.41234 0 8872019161.33032 0 0 821384849.196492 0 0 70599621.9734508 0 0 0 2410472807.37925 15701095651.7914 0 0 0 0 29497845.12562 0 87154528414.4849 0 0 0 0 0 0 0 0 0 0 0 0 0 149983528.708575 0 0 0 0
x30MCx1635 0 0 414380026.647598 0 0 355167387.404052 0 0 0 0 0 0 0 0 0 55742301.4124223 0 7727032525.168291 0 0 3112784586.46062 0 0 36004754.997907 0 0 0 3192168564.34757 22928847394.4051 0 0 0 19954442.5289605 9109636.80669936 0 62366850987.8655 0 0 0 0 0 0 0 0 0 0 0 0 0 993709548.330788 0 188808067.624566 0 0
x10MCx1799 0 0 778981930.734716 0 0 0 0 0 0 0 0 0 0 0 0 78516346.63120341 0 24614332428.9194 0 0 874307716.216522 0 0 129920695.116273 0 0 0 565556281.328351 8862695297.98596 0 0 0 85348570.1640292 0 0 92706983356.875 0 0 0 0 0 0 0 0 0 0 0 0 0 881356835.734517 0 229692848.29404503 0 0
x13MCx1991 0 0 768245542.1599799 0 0 0 0 0 0 0 0 0 0 0 0 72985495.4649445 0 42265217201.4292 0 0 5875169712.94705 0 0 225354917.646589 0 0 0 0 55817528384.5975 0 0 0 0 97928532.5480607 0 111219484081.793 0 0 0 0 0 0 0 0 0 0 0 0 0 214835462.876753 0 1987851607.53705 0 0
x10MCx2243 0 0 206701810.12961 0 8350492.8541343 414488099.850666 0 0 0 0 0 0 0 0 0 1031340091.46516 0 34525817617.1527 0 0 0 0 0 256804767.254416 0 0 0 2383577694.03919 21041723720.9904 0 0 0 0 168636576.469855 0 60084832628.3523 0 0 0 0 0 0 0 0 0 0 0 0 0 452553333.510421 0 191302199.931077 0 0
x30MCx2450 0 0 0 0 0 12905309.4183367 0 0 0 0 0 0 0 0 0 37739896.450262 0 37885758981.0827 0 0 19629084.0732684 0 0 132740325.445749 0 0 0 11884488598.5484 23589278897.0449 0 0 0 0 55633812.8706448 0 57614072954.5005 0 0 0 0 0 0 0 0 0 0 0 0 0 742001067.565208 0 0 0 0
x30MCx1707 0 0 877018757.645776 0 0 75371341.234551 0 0 0 0 0 0 0 0 0 0 0 24482997488.3882 0 0 10330970803.8645 0 0 34486455.41379461 0 0 0 7325335232.18736 27377582335.7139 0 0 0 7482910.13695543 260383583.17144904 0 156635745321.887 0 0 0 0 0 0 0 0 0 0 0 0 0 2243788561.35663 0 0 0 0
x20MCx2135 0 0 0 0 874636211.787938 6290006.23480476 0 0 0 0 0 0 0 0 0 60839543.0642323 0 13703646169.589 0 0 0 0 0 55417123.896297105 0 0 0 220584011.75160095 1110836790.74319 0 0 0 0 27220544.2230344 0 4408643680.29799 0 0 0 0 0 0 325345.150076108 0 0 0 0 0 0 50428498.261796795 0 0 0 0
x20MCx1631 0 0 429670905.337692 0 0 2502003396.52849 0 0 0 0 0 0 0 0 0 52488823.367855296 0 83544204436.5863 0 0 1126340742.76559 0 0 267649619.983196 0 0 0 3640490313.29656 31714094112.4011 0 0 0 8350494.62670426 50536759.688885495 0 78160087466.041 0 0 0 0 0 0 0 0 0 0 0 0 0 311787948.724347 0 1795898584.6522398 0 0
x10MCx2918 0 0 26135989.102262694 0 3904131.15220522 0 0 0 0 0 0 0 0 0 0 861294711.411497 0 20151281390.1948 0 0 0 0 0 875176066.619337 0 0 0 2387159303.39837 25613703112.5677 0 0 0 0 17026349.7471172 0 21574445643.2612 0 0 0 0 0 0 2602754.10147015 0 0 0 0 0 0 321331683.444002 0 0 0 0
x12MCx1392 0 0 5964639.10796625 0 0 60947766.8850369 0 0 0 0 0 0 0 0 0 115280206.75942 0 12654036091.5423 0 0 0 0 0 16050301.5996183 0 0 0 734626642.133879 3231749916.6798897 0 0 0 0 30582331.426299702 0 4322519737.55125 0 0 0 0 0 0 0 0 0 0 0 0 0 197917570.400698 0 221233886.91365695 0 0
x10MCx1319 0 0 222101438.883312 0 0 805334611.888416 0 0 0 0 0 0 0 0 0 10194109.0112458 0 30900296476.5136 0 0 14206683.8348212 0 0 12796860.2481596 0 0 0 1626719.52307113 7171664137.379609 0 0 0 0 10953244.788679 0 35663981927.8751 0 0 0 0 0 0 0 0 0 0 0 0 0 126016539.05391102 0 0 0 0
x10MCx1568 0 0 428911964.972153 0 0 0 0 0 0 0 0 0 0 0 0 62791410.29554399 0 39421943966.3786 0 0 631492887.998191 0 0 164515663.934957 0 0 0 1930158066.3904896 14934703775.5272 0 0 0 0 90771002.4479626 0 59669191465.8226 0 0 0 0 0 0 0 0 0 0 0 0 0 4229473.23234234 0 0 0 0
x30MCx1314 0 0 226656606.94003505 0 0 71684218.7499346 0 0 0 0 0 0 0 0 0 45439769.5252989 0 10984386481.8829 0 0 0 0 0 70057496.6905563 0 0 0 5278170841.99594 2825616217.1400104 0 0 0 21472731.1837928 20713594.2227496 0 29480975433.9746 0 0 0 0 0 0 0 0 0 0 0 0 0 424682905.635013 0 288363597.059117 0 0
x30MCx2898 0 0 527599471.2086559 0 0 3214506870.72883 0 0 0 0 0 0 0 0 0 118750549.01818702 0 79728142578.9008 0 0 0 0 0 34161116.8408482 0 0 0 2464155228.11985 12515657178.5771 0 0 0 0 4663263.56875071 0 65255324525.3181 0 0 0 0 0 0 0 0 0 0 0 0 0 1026785569.04492 0 1776920315.6739602 0 0
x30MCx2515 0 0 0 0 22557181.9138554 0 0 0 0 0 0 0 0 0 0 9158866544.96512 0 90623803682.8841 0 0 0 0 0 3116361439.7911 0 0 0 1496365365.61239 12251911666.9126 0 0 0 0 36113180.6601628 0 16522376615.9693 0 0 0 0 0 0 0 0 0 0 0 0 0 104977654.291404 0 0 0 0
x20MCx1961 0 0 199652798.32993105 0 0 6312975935.02551 0 0 0 0 0 0 0 0 0 10085665.5321475 0 89362575399.3709 0 0 30040100.5634932 0 0 161262200.497886 0 0 0 44138342.7052048 5129374283.22059 0 0 0 0 32317508.909462 0 18291167802.6731 0 0 0 0 0 0 0 0 0 0 0 0 0 974513876.041697 0 2930156957.13005 0 0
x20MCx2764 0 0 896647772.7089199 0 0 0 0 9001181.07581524 0 0 0 0 0 0 0 260600459.339566 0 40930105519.1682 0 0 0 0 0 23316312.425304502 0 0 0 12578337193.716002 17994987690.0262 0 0 0 0 36546964.1271052 0 48468215102.2868 0 0 0 0 0 0 0 0 0 0 0 0 0 541372240.12614 0 0 0 0
x10MCx1581 0 0 38932837.041260496 0 0 56609863.33018941 0 0 0 0 0 0 0 0 0 7049120.91276305 0 43623972784.6973 0 0 0 0 0 302353063.150513 0 0 0 4181646973.46508 4486494340.93857 0 0 0 0 8350497.08127315 0 6496144489.1603 0 0 0 0 0 0 0 0 0 0 0 0 0 447348057.925347 0 141307762.297388 0 0
x30MCx2941 0 0 0 0 0 450710482.97631794 0 0 0 0 0 0 0 0 0 54549416.009886496 0 4134585458.0058103 0 0 61598545.315339 0 0 31449961.5166343 0 0 0 28413413.5081317 5990024739.34407 0 0 0 9218092.16866869 17134806.6194077 0 29198903409.0454 0 0 0 0 0 0 0 0 0 0 0 0 0 226114378.490285 0 0 0 0
x30MCx2166 0 0 80576908.63754971 0 0 126667334.170468 0 0 0 0 0 0 0 0 0 26244430.5387443 0 9212337359.39964 0 0 0 0 0 207786483.108405 0 0 0 9651877.34689357 14045650500.9317 0 0 0 0 25051501.8778923 0 65246148624.7001 0 0 0 0 0 0 0 0 0 0 0 0 0 264071026.28860497 0 0 0 0
